zcr_mean,rms_mean,duration_s,spectral_centroid_mean,spectral_bandwidth_mean,spectral_contrast_mean,spectral_flatness_mean,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,delta_mfcc1,delta_mfcc2,delta_mfcc3,delta_mfcc4,delta_mfcc5,delta_mfcc6,delta_mfcc7,delta_mfcc8,delta_mfcc9,delta_mfcc10,delta_mfcc11,delta_mfcc12,delta_mfcc13,emotion
0.09876967921401515,0.0021426992025226355,4.20425,2558.0569807683332,1917.441749903955,16.24005303756453,0.21351097524166107,-669.29736328125,55.04502487182617,3.3399038314819336,10.134511947631836,2.7211973667144775,2.383638858795166,-8.197881698608398,-7.4691925048828125,-7.455844879150391,1.6436550617218018,1.1596050262451172,-0.498647004365921,-4.312586784362793,-0.5023688077926636,-0.18829530477523804,-0.023555682972073555,-0.0712783932685852,-0.05036120116710663,0.03746863454580307,0.09958905726671219,0.0670718252658844,0.060018956661224365,0.011733705177903175,0.011175892315804958,-0.04238469526171684,-0.06844351440668106,2.0
0.10132998511904762,0.0021671245340257883,4.004,2658.319721684083,1925.5984963938251,15.764822967293187,0.24877603352069855,-655.9989624023438,51.67115020751953,-1.5059930086135864,12.59025764465332,2.6356282234191895,0.09172206372022629,-9.391051292419434,-10.01827621459961,-8.07023811340332,3.869459629058838,-1.0938420295715332,-1.3242747783660889,-5.40172815322876,0.028779583051800728,0.04040578007698059,0.03953450173139572,0.03811866417527199,0.036210790276527405,0.03388066589832306,0.031211884692311287,0.02829764410853386,0.025236301124095917,0.02212640270590782,0.019062653183937073,0.01613111048936844,0.01340578030794859,2.0
0.08780103211009174,0.0043645696714520454,3.4701875,2549.7600524675886,2003.377682053109,16.25430200819965,0.223963662981987,-623.4483032226562,51.07672882080078,-1.8464415073394775,12.439647674560547,-1.4149088859558105,-4.154313087463379,-7.805376052856445,-11.14760971069336,-6.253914833068848,-1.1301339864730835,-6.919687271118164,0.417298287153244,-5.888148307800293,0.011301676742732525,0.01596088893711567,0.015894131734967232,0.01578330621123314,0.01562945730984211,0.015433658845722675,0.015197429805994034,0.014922563917934895,0.014611086808145046,0.014265027828514576,0.013886978849768639,0.01347927562892437,0.013044583611190319,3.0
0.0730674813646789,0.005069599952548742,3.470125,2437.092045868887,1980.3056214341775,16.40072871237236,0.20857848227024078,-605.9718017578125,49.81740188598633,-2.4219229221343994,15.492631912231445,1.0485745668411255,-4.6560821533203125,-6.771945953369141,-12.246618270874023,-5.920802116394043,0.6042400598526001,-5.799882888793945,3.039233922958374,-5.622488975524902,-0.004877160303294659,-0.006887890864163637,-0.006859543267637491,-0.0068125068210065365,-0.006746904458850622,-0.0066630663350224495,-0.006561279296875,-0.006442004349082708,-0.006305676884949207,-0.006152984220534563,-0.005984428804367781,-0.005800710991024971,-0.00560267036780715,3.0
0.09521924268018019,0.0038280379958450794,3.536875,2670.1315663941414,2001.8246212972822,16.359623013690886,0.24966740608215332,-636.3014526367188,50.813453674316406,0.24837613105773926,10.831233978271484,-1.5388563871383667,-2.28859543800354,-8.880511283874512,-12.88170051574707,-7.743459224700928,3.0883162021636963,-6.0982666015625,0.9621027112007141,-4.167314529418945,-0.0035237192641943693,-0.004977166187018156,-0.004958974197506905,-0.00492881378158927,-0.0048868549056351185,-0.004833437502384186,-0.004768896382302046,-0.0046936827711761,-0.00460825627669692,-0.004513241816312075,-0.004409214947372675,-0.004296852275729179,-0.004176775924861431,3.0
0.10088058997844827,0.00381954712793231,3.70375,2724.32892000276,1989.908308258216,16.772810446729213,0.1806846261024475,-627.4633178710938,44.66569137573242,4.706106185913086,15.192394256591797,-1.3133399486541748,-0.246811181306839,-6.34274959564209,-12.608453750610352,-8.090240478515625,1.3930245637893677,-4.090125560760498,1.585005283355713,-4.707599639892578,-0.012689285911619663,-0.0888148695230484,-0.0219054464250803,-0.08211001008749008,-0.02879127487540245,-0.06924055516719818,-0.03590257838368416,-0.05430284142494202,-0.040526144206523895,-0.041357286274433136,-0.03956800326704979,-0.028598254546523094,-0.03303608298301697,3.0
0.10995669157608695,0.006669736932963133,3.670375,2665.2335490095797,2020.5856301405454,16.232504689494224,0.23330214619636536,-577.8684692382812,38.93513107299805,-3.21659255027771,3.2490122318267822,-1.9598592519760132,-6.2207560539245605,-14.014326095581055,-9.831267356872559,-12.188879013061523,-1.6221802234649658,-6.663824558258057,-1.596365213394165,-5.845928192138672,0.07840308547019958,0.03208427503705025,-0.004784078802913427,0.00013910367852076888,0.005718505010008812,0.02502184547483921,0.010989243164658546,-0.02783443219959736,-0.04306679591536522,0.00737315509468317,0.007259378209710121,0.014835735782980919,0.007155037950724363,3.0
0.10274465460526316,0.008513197302818298,3.637,2264.057631954565,1930.0728646020295,16.843351488482906,0.14614945650100708,-548.667236328125,44.87042236328125,-9.654162406921387,5.506534099578857,0.8192813992500305,-7.491140842437744,-11.480183601379395,-12.862201690673828,-10.99566650390625,3.7500803470611572,-7.807174205780029,-0.8516894578933716,-4.41689920425415,0.08794315904378891,0.046579327434301376,-0.03746601566672325,-0.007543689105659723,0.020765237510204315,-0.014247141778469086,-0.04690198600292206,-0.02612544782459736,0.01971863955259323,0.022090904414653778,-0.007286707405000925,-0.005327295977622271,0.020756252110004425,3.0
0.13751417590725806,0.011125965975224972,3.93725,2616.027871055479,1994.8004769372376,17.209141329455527,0.15462824702262878,-494.818115234375,36.21553421020508,-6.427412509918213,5.598850727081299,-2.5300424098968506,-6.015634059906006,-11.935493469238281,-15.929872512817383,-9.069700241088867,0.8950250744819641,-8.250690460205078,0.891432523727417,-6.205549716949463,-0.005268723703920841,-0.00668884115293622,-0.005778710823506117,-0.0063301450572907925,-0.007244542706757784,-0.0067388624884188175,-0.0056013972498476505,-0.00572556909173727,-0.006650364026427269,-0.006440653000026941,-0.005232576280832291,-0.004940060433000326,-0.005737981293350458,3.0
0.11757733744959678,0.010404199361801147,3.9373125,2713.2000505923056,2017.8795834604803,16.892241906703937,0.21171510219573975,-517.0640869140625,36.85375213623047,-6.487378120422363,5.438103199005127,-4.001185894012451,-5.893155574798584,-11.620355606079102,-15.698556900024414,-11.089146614074707,-1.4500808715820312,-5.6739983558654785,0.4423089325428009,-5.00348424911499,-0.0001871047425083816,-0.0002647523069754243,-0.00026426007389090955,-0.0002633525582496077,-0.0002620912273414433,-0.0002605069021228701,-0.0002585226611699909,-0.0002562307636253536,-0.00025357160484418273,-0.00025056832237169147,-0.00024720162036828697,-0.00024353303888347,-0.00023953184427227825,3.0
0.07349039713541666,0.0022555270697921515,3.8371875,2428.133419052072,1902.1461786679026,15.421990629286302,0.295430451631546,-664.775634765625,49.81901168823242,0.5946281552314758,14.4041166305542,-0.20410142838954926,-2.185324192047119,-7.728707790374756,-12.167704582214355,-7.209410667419434,-4.149022579193115,-1.9657063484191895,-1.916011095046997,-6.7794952392578125,-9.536743306171047e-08,-1.5894572769070692e-08,6.357829107628277e-08,-1.5894572769070692e-08,-7.947286384535346e-09,0.0,-1.5894572769070692e-08,-7.947286384535346e-09,-7.947286384535346e-09,7.947286384535346e-09,7.947286384535346e-09,7.947286384535346e-09,-7.947286384535346e-09,4.0
0.07723563058035714,0.0020713915582746267,3.57025,2565.2696926488725,2022.7506049448602,15.584554282280108,0.23686154186725616,-675.4061889648438,52.890384674072266,0.49532008171081543,16.295528411865234,1.8799351453781128,0.04013732448220253,-5.472498416900635,-11.42333984375,-8.379399299621582,-2.059774398803711,-3.0079994201660156,-2.2715868949890137,-3.534633159637451,-0.052269287407398224,-0.08418839424848557,-0.06253235787153244,-0.02653239481151104,-0.007448622025549412,0.01284901611506939,0.037516359239816666,0.04429402947425842,0.03284204751253128,0.029236478731036186,0.02670438028872013,0.023104503750801086,0.015462794341146946,4.0
0.058891157670454546,0.0017861278029158711,3.5035,2636.947511766998,1902.910835206447,14.817533839960632,0.3625994920730591,-718.4639282226562,48.909812927246094,-2.021761178970337,13.643686294555664,0.7391383647918701,-2.0184836387634277,-5.907535076141357,-12.111824989318848,-7.679965019226074,-0.5597936511039734,-2.1074678897857666,-1.484815001487732,-4.532488822937012,-1.733953247651243e-08,5.2018599205894134e-08,-3.467906495302486e-08,-3.5220926175583145e-09,-4.334883119128108e-09,-2.167441692790817e-08,1.733953247651243e-08,-1.733953247651243e-08,-1.733953247651243e-08,1.733953247651243e-08,-3.2511624503683834e-09,2.167441559564054e-09,4.334883119128108e-09,4.0
0.07477152122641509,0.002358239609748125,3.3700625,2675.097616448916,1964.394638819075,15.186697121118458,0.2954540252685547,-693.4818725585938,49.75298309326172,1.6323621273040771,15.220232009887695,0.36052632331848145,1.7851674556732178,-4.945627689361572,-13.909157752990723,-7.518034934997559,-1.9231659173965454,-3.0942156314849854,-0.7591027021408081,-5.627446174621582,-0.09301280975341797,-0.127752885222435,-0.11775323003530502,-0.10355715453624725,-0.0860314816236496,-0.06675893068313599,-0.04865482077002525,-0.033333275467157364,-0.020591115579009056,-0.010808814316987991,-0.004996299743652344,-0.0027536670677363873,-0.0028203455731272697,4.0
0.07873637736344538,0.0030280568171292543,3.8038125,2538.9337388602216,1999.5168850113926,16.010137321635604,0.21683171391487122,-654.6539916992188,51.152061462402344,3.5391924381256104,16.829105377197266,0.809002161026001,-0.5674939751625061,-6.035213470458984,-10.036539077758789,-4.40276575088501,-2.232874870300293,-2.633625030517578,-0.6140263676643372,-5.526831150054932,-0.1910635381937027,-0.2306319773197174,-0.1815371960401535,-0.1454656571149826,-0.11641629785299301,-0.10320769250392914,-0.09625336527824402,-0.09689480811357498,-0.09289433807134628,-0.08811181038618088,-0.10402319580316544,-0.1217227652668953,-0.12905758619308472,4.0
0.08161452720905173,0.005007618572562933,3.70375,2786.803936478383,2042.6909034269224,15.825067474980436,0.30070436000823975,-610.039306640625,40.164710998535156,-2.5702762603759766,9.555800437927246,-0.8411020040512085,-7.41580057144165,-8.385416030883789,-14.4166841506958,-8.299842834472656,-2.188948154449463,-6.836729526519775,0.18820509314537048,-7.217057704925537,-1.3154128453152225e-07,0.0,-1.644266056644028e-08,-4.11066514161007e-09,-1.644266056644028e-08,0.0,8.22133028322014e-09,2.4663991737838842e-08,-8.22133028322014e-09,0.0,0.0,-8.22133028322014e-09,-4.11066514161007e-09,4.0
0.08287843883547008,0.005140022840350866,3.737125,2679.5612040060387,1987.659869323124,15.929363519703474,0.28019288182258606,-599.844970703125,44.536983489990234,-3.2898621559143066,12.69350528717041,-1.5636425018310547,-4.754583358764648,-9.027579307556152,-17.695178985595703,-9.62120246887207,-1.9205207824707031,-6.720644474029541,0.21694770455360413,-6.6476593017578125,1.9562550335194828e-07,9.781275167597414e-08,-1.630212587144797e-08,-4.0755314678619925e-09,-1.630212587144797e-08,2.4453187918993535e-08,1.2226593959496768e-08,4.0755313790441505e-08,4.0755314678619925e-09,8.151062935723985e-09,1.0188828669654981e-09,-4.0755314678619925e-09,0.0,4.0
0.0861545138888889,0.006246914155781269,3.7370625,2766.505200348319,2034.097449058601,16.17512071511696,0.27542489767074585,-585.1876220703125,39.973873138427734,-1.107564926147461,10.890680313110352,-2.208561658859253,-4.901698112487793,-9.424120903015137,-15.780362129211426,-7.713168144226074,-0.9820438027381897,-5.607299327850342,0.07380370050668716,-7.824315071105957,4.890637583798707e-08,6.520850348579188e-08,-3.260425174289594e-08,-8.151062935723985e-09,1.630212587144797e-08,0.0,-1.2226593959496768e-08,-1.630212587144797e-08,0.0,0.0,0.0,-8.151062935723985e-09,0.0,4.0
0.13032670454545456,0.009082688018679619,3.8705625,2817.9933591242625,2004.7874408813827,15.688687444231364,0.28518056869506836,-528.0693359375,30.6484317779541,-1.14274263381958,9.4588041305542,-4.620116233825684,-4.080873012542725,-3.1197962760925293,-9.628966331481934,-9.105360984802246,-0.009959480725228786,-4.7611870765686035,-0.8543384075164795,-5.5012969970703125,2.522113788927527e-07,-7.881605768034206e-08,7.881605590398522e-09,1.5763211180797043e-08,3.1526422361594086e-08,-3.1526422361594086e-08,-7.881605590398522e-09,0.0,-1.5763211180797043e-08,0.0,-3.1526422361594086e-08,-3.940802795199261e-09,7.881605590398522e-09,5.0
0.13464749243951613,0.010083523578941822,3.9373125,2907.3785334308513,2051.4221355980794,15.638295288211562,0.23966598510742188,-509.8262939453125,29.40776824951172,-1.7238296270370483,4.428442001342773,-5.411832809448242,-4.831690788269043,-9.278481483459473,-12.375669479370117,-10.142428398132324,-4.176482200622559,-7.265588760375977,-2.483139991760254,-5.739602565765381,-0.006746353581547737,0.0005606374470517039,-0.0058331796899437904,-0.0009627495892345905,0.002181472722440958,-0.0019663532730191946,0.007974917069077492,-0.0007327910279855132,0.007303579244762659,0.0020287921652197838,0.0015188801335170865,0.003694811137393117,-0.004259413108229637,5.0
0.11425337357954546,0.007114842068403959,3.5035,2752.3358006790213,2075.039738675459,15.92182674262732,0.2240925133228302,-557.1210327148438,36.41397476196289,0.37424102425575256,8.542291641235352,-3.3449575901031494,-3.7270467281341553,-7.003360271453857,-12.721368789672852,-7.990170955657959,-2.9190948009490967,-4.400143623352051,-1.623213291168213,-5.665218830108643,-0.008194097317755222,-0.007452642545104027,0.0002804864489007741,0.0059159561060369015,0.011634282767772675,0.020236492156982422,0.026780076324939728,0.025960246101021767,0.02100297249853611,0.017149360850453377,0.012911849655210972,0.005643356591463089,-0.0007711484795436263,5.0
0.1503196781517094,0.011239411309361458,3.7370625,2735.8056005858734,2025.0562990716821,16.403223490234748,0.20848184823989868,-515.4513549804688,36.36662673950195,-1.262269139289856,5.914536476135254,-4.271316051483154,-3.2859036922454834,-7.062037944793701,-14.072649955749512,-8.309610366821289,-2.2595951557159424,-5.2123188972473145,0.06956768780946732,-5.982001781463623,0.010436556302011013,-0.019115837290883064,0.023416094481945038,0.05920844152569771,0.0015011007199063897,-0.01787649467587471,-0.04301641508936882,-0.018714919686317444,0.02931368537247181,0.0007538188365288079,-0.00292710168287158,-0.00478774169459939,-0.03806311637163162,5.0
0.17278343023255813,0.05576818436384201,4.104125,2832.0044270511744,2106.9335497337124,16.154408680165314,0.21677866578102112,-327.70233154296875,18.44502830505371,-13.456376075744629,-2.768321990966797,-8.76495361328125,-5.569884777069092,-14.97905445098877,-12.056907653808594,-9.567024230957031,-3.9760031700134277,-4.813690185546875,-5.535026550292969,-5.4496169090271,-0.25194814801216125,-0.1701967865228653,-0.09872967004776001,-0.09664485603570938,-0.09594061225652695,-0.04990960657596588,0.02594074048101902,-0.00833822600543499,-0.06302110850811005,-0.05528954043984413,0.019112970679998398,0.011510982178151608,-0.05990341678261757,5.0
0.23590043339416059,0.0342022068798542,4.3710625,2814.5151819538855,2026.8036667986103,17.31539309343451,0.16139410436153412,-343.0090026855469,13.236785888671875,-10.44529914855957,-1.2194370031356812,-8.032479286193848,-7.201700210571289,-8.82396125793457,-11.562872886657715,-12.213563919067383,-3.0036780834198,-8.629472732543945,-3.2360877990722656,-4.889854431152344,-1.6260349750518799,0.24530480802059174,-0.01941518671810627,-0.08821896463632584,0.1003449410200119,-0.11615363508462906,0.0973939299583435,-0.023166242986917496,0.052688125520944595,-0.01904141902923584,-0.02858111821115017,0.018709328025579453,0.007568996399641037,5.0
0.2682917668269231,0.03382043167948723,4.1375,2934.0872717923603,2020.3139968301434,16.50656982497582,0.20409484207630157,-375.4551086425781,20.649805068969727,-10.126032829284668,0.7438626289367676,-6.8637847900390625,-6.491937637329102,-12.378323554992676,-14.863656997680664,-10.185588836669922,-2.219348430633545,-8.498069763183594,-2.2202253341674805,-5.860180854797363,-0.27476784586906433,0.7478973865509033,-0.015617400407791138,-0.13480667769908905,0.010009369812905788,0.05565137043595314,-0.22746141254901886,-0.345477819442749,-0.09378238022327423,0.0436214841902256,0.11314157396554947,-0.024194618687033653,0.021775322034955025,5.0
0.2595302664118705,0.09525834023952484,4.4378125,2893.8989033123116,2058.4189523620184,17.059466262592455,0.180677592754364,-275.8414306640625,13.8691987991333,-14.632181167602539,-4.842034816741943,-7.472410202026367,-9.449710845947266,-14.442117691040039,-11.54134750366211,-11.043778419494629,-0.6335082650184631,-7.112951755523682,-3.9034550189971924,-3.2473461627960205,0.07039417326450348,0.023261327296495438,-0.07476296275854111,-0.04208614304661751,0.053838420659303665,0.05577932670712471,-0.04259680211544037,-0.07612181454896927,0.0069274078123271465,0.0642511397600174,0.019460005685687065,-0.048679497092962265,-0.03581131622195244,5.0
0.0969047214673913,0.0061645591631531715,3.670375,2304.6818101573067,2048.617617365757,16.937048775168336,0.14414279162883759,-577.7784423828125,48.309181213378906,4.7765021324157715,14.77182388305664,2.229196310043335,-3.51733136177063,-8.603169441223145,-13.456574440002441,-4.864630699157715,-1.501347541809082,0.9537095427513123,3.034106731414795,-3.8823297023773193,0.19981221854686737,0.21014177799224854,0.07815901190042496,0.010113048367202282,0.002234305953606963,-0.015111048705875874,-0.0453103668987751,-0.043891098350286484,-0.006657531950622797,0.027138225734233856,0.033189304172992706,0.026160258799791336,0.029016032814979553,6.0
0.10247909813596491,0.005870569497346878,3.637,2427.0848820024567,2010.1575163471148,17.082783766140064,0.1869574934244156,-589.8175048828125,45.89594650268555,-4.5249342918396,9.71695327758789,-0.5746533870697021,-6.178371429443359,-12.513290405273438,-17.202037811279297,-8.227548599243164,-2.890507698059082,-6.048449993133545,-0.3335311710834503,-6.237178325653076,-0.27812719345092773,-0.27469369769096375,-0.08295333385467529,-0.028655972331762314,-0.040637243539094925,0.03528574854135513,0.13211987912654877,0.11154437810182571,0.029994897544384003,0.01362615916877985,0.025946153327822685,-0.024245094507932663,-0.08561716228723526,6.0
0.09150752314814815,0.005064871162176132,3.4368125,2216.713746168709,2032.466354537399,16.336195236004723,0.12287826091051102,-603.2977294921875,52.92562484741211,10.646350860595703,17.45793914794922,6.11144495010376,2.6542041301727295,-6.506114959716797,-9.143558502197266,-2.9376909732818604,1.0055323839187622,0.5149309635162354,2.5962631702423096,-2.0317084789276123,0.24940282106399536,0.12834033370018005,0.06843254715204239,0.06491902470588684,0.03085286170244217,-0.015022514387965202,-0.05260676518082619,-0.03145413100719452,0.018408918753266335,0.05671541020274162,0.04907691478729248,0.0344306044280529,0.04266851395368576,6.0
0.10735031654094827,0.004680981393903494,3.7036875,2512.7265390042344,1978.9111101272872,16.560389603271325,0.1950453519821167,-604.426513671875,49.4279899597168,-1.3256865739822388,14.530854225158691,1.9298360347747803,-1.0501582622528076,-10.013622283935547,-12.350140571594238,-3.4519357681274414,0.11451111733913422,-1.6238551139831543,0.40789347887039185,-3.3446578979492188,-0.016903461888432503,-0.021547451615333557,-0.01732725091278553,-0.015184439718723297,-0.014200138859450817,-0.01131776999682188,-0.007555805612355471,-0.006714608985930681,-0.008945473469793797,-0.010455058887600899,-0.009757963009178638,-0.009624922648072243,-0.011642326600849628,6.0
0.1944385698646497,0.017012309283018112,5.005,2505.4302067256594,2023.7463431033605,16.958121793417508,0.13027843832969666,-413.8489990234375,39.03554153442383,-8.731109619140625,3.263009548187256,3.1351699829101562,2.58036732673645,-12.649538040161133,-14.934370040893555,-5.834909439086914,3.7728686332702637,-3.783628463745117,0.409762978553772,-3.041691303253174,-0.03028957173228264,-0.04874807596206665,0.04251883924007416,0.02873866632580757,-0.021918490529060364,-0.04104931280016899,-0.032757923007011414,0.05332690477371216,0.03653477877378464,-0.010070620104670525,-0.04336339980363846,-0.05321319401264191,0.016587959602475166,6.0
0.17624016094924813,0.023333624005317688,4.2375625,2392.6774721263964,2022.2405470742156,17.47817740099928,0.11694991588592529,-386.4337463378906,31.04970932006836,-15.841286659240723,-1.2375456094741821,1.912733554840088,-3.9590766429901123,-17.906641006469727,-16.837099075317383,-10.74521255493164,-3.278346061706543,-8.661294937133789,-5.972284317016602,-4.626884937286377,-0.0989205464720726,-0.06159276142716408,-0.014759794808924198,0.029003752395510674,0.07969055324792862,0.02455618791282177,-0.005244764033704996,0.010073830373585224,0.04948147013783455,0.029086608439683914,-0.046325311064720154,-0.01525937020778656,0.0566595122218132,6.0
0.21095703125,0.03766476362943649,3.970625,2557.13769601315,2044.1827574959154,16.939311377844774,0.13211795687675476,-346.2625427246094,29.346073150634766,-11.314882278442383,-1.6341685056686401,-3.4587910175323486,-1.95584237575531,-17.329370498657227,-18.11043357849121,-11.557116508483887,-1.7389183044433594,-6.910007953643799,-6.310372829437256,-8.018653869628906,-1.5111162662506104,-0.8025047183036804,0.06421735137701035,0.01841183938086033,-0.014589685946702957,-0.060898307710886,0.17742715775966644,0.2501298785209656,0.15877604484558105,0.030442694202065468,0.10064749419689178,0.11365196108818054,0.17561382055282593,6.0
